时间,振动幅值,温度
0.745188,0.123292,25.005
0.745208,0.135183,25.134
0.745229,0.123292,24.573
0.74525,0.071138,25.238
0.745271,-0.026286,25.056
0.745292,-0.110149,24.733
0.745312,-0.143736,25.455
0.745333,-0.126838,24.779
0.745354,-0.084281,25.7
0.745375,-0.038594,25.515
0.745396,0.011474,24.929
0.745417,0.061124,25.373
0.745438,0.094086,25.036
0.745458,0.089287,25.631
0.745479,0.051737,24.676
0.7455,-0.018775,25.311
0.745521,-0.085532,24.639
0.745542,-0.111818,25.182
0.745562,-0.099927,24.63
0.745583,-0.038177,25.025
0.745604,0.022948,25.155
0.745625,0.054657,25.375
0.745646,0.074267,25.176
0.745667,0.086158,25.165
0.745688,0.092834,24.691
0.745708,0.068217,24.776
0.745729,0.002712,25.263
0.74575,-0.078231,24.753
0.745771,-0.125378,24.827
0.745792,-0.120162,24.884
0.745812,-0.071346,25.122
0.745833,0.001669,24.552
0.745854,0.061333,25.162
0.745875,0.112861,25.31
0.745896,0.147491,24.68
0.745917,0.162929,25.266
0.745938,0.140607,24.683
0.745958,0.057578,24.897
0.745979,-0.022322,24.885
0.746,-0.092417,24.539
0.746021,-0.123918,25.211
0.746042,-0.104516,24.873
0.746062,-0.083029,25.074
0.746083,-0.03609,24.729
0.746104,0.00146,25.163
0.746125,0.033587,24.98
0.746146,0.07385,24.804
0.746167,0.079482,24.926
0.746188,0.056952,25.191
0.746208,-0.017524,25.376
0.746229,-0.095546,25.241
0.74625,-0.124543,24.972
0.746271,-0.10702,25.524
0.746292,-0.041097,24.993
0.746312,0.014186,25.228
0.746333,0.060707,25.078
0.746354,0.086575,25.379
0.746375,0.091791,24.692
0.746396,0.100344,25.15
0.746417,0.066131,24.558
0.746438,0.019401,24.484
0.746458,-0.039846,25.476
0.746479,-0.077814,24.769
0.7465,-0.058204,25.065
0.746521,-0.022322,24.794
0.746542,0.041514,24.56
0.746562,0.089287,25.043
0.746583,0.111192,24.779
0.746604,0.124335,24.798
0.746625,0.127881,24.169
0.746646,0.118076,24.965
0.746667,0.070512,24.812
0.746688,0.011891,24.502
0.746708,-0.055492,24.625
0.746729,-0.091165,24.947
0.74675,-0.079482,24.911
0.746771,-0.056952,25.188
0.746792,-0.023365,24.073
0.746812,-0.003546,25.199
0.746833,0.010431,24.704
0.746854,0.033796,25.466
0.746875,0.052988,25.181
0.746896,0.047773,25.084
0.746917,-0.009179,24.934
0.746938,-0.060707,25.004
0.746958,-0.084906,24.894
0.746979,-0.091791,24.855
0.747,-0.055909,25.291
0.747021,-0.014186,24.921
0.747042,0.01815,24.794
0.747062,0.031501,25.084
0.747083,0.042766,25.077
0.747104,0.068217,25.011
0.747125,0.053823,25.219
0.747146,0.014186,25.068
0.747167,-0.03609,24.94
0.747188,-0.071138,25.32
0.747208,-0.059873,25.019
0.747229,-0.021696,25.198
0.74725,0.035673,25.196
0.747271,0.066548,24.648
0.747292,0.075102,25.411
0.747312,0.105768,24.697
0.747333,0.139146,25.155
0.747354,0.150412,24.745
0.747375,0.113487,24.886
0.747396,0.053614,25.087
0.747417,-0.014394,25.248
0.747438,-0.044644,25.514
0.747458,-0.022113,25.233
0.747479,-0.006676,24.486
0.7475,0.015229,25.175
0.747521,0.022948,24.904
0.747542,0.027954,24.962
0.747562,0.044435,24.942
0.747583,0.049859,25.37
0.747604,0.051528,25.792
0.747625,0.015438,25.085
0.747646,-0.03609,24.816
0.747667,-0.07239,24.893
0.747688,-0.074893,25.287
0.747708,-0.034839,24.831
0.747729,-0.004172,24.933
0.74775,0.027537,24.759
0.747771,0.065922,24.878
0.747792,0.105768,24.708
0.747812,0.139146,24.919
0.747833,0.127881,25.156
0.747854,0.092417,25.013
0.747875,0.017315,24.819
0.747896,-0.059038,25.224
0.747917,-0.078439,25.007
0.747938,-0.063002,24.985
0.747958,-0.011265,24.777
0.747979,0.028998,24.748
0.748,0.054866,25.378
0.748021,0.083863,24.702
0.748042,0.117033,25.572
0.748062,0.151455,24.954
0.748083,0.131636,24.964
0.748104,0.077605,24.628
0.748125,0.011474,24.63
0.748146,-0.03463,25.284
0.748167,-0.020862,25.091
0.748188,0.002921,25.257
0.748208,0.025242,24.219
0.748229,0.028998,24.761
0.74825,0.024617,25.067
0.748271,0.042558,25.129
0.748292,0.043601,25.86
0.748312,0.047982,24.849
0.748333,0.015438,24.49
0.748354,-0.04527,25.606
0.748375,-0.06321,25.033
0.748396,-0.064879,24.514
0.748417,-0.025868,24.997
0.748438,0.010639,25.304
0.748458,0.019401,25.145
0.748479,0.026286,24.423
0.7485,0.030875,24.813
0.748521,0.068217,24.948
0.748542,0.10848,25.434
0.748562,0.119537,25.031
0.748583,0.084072,25.456
0.748604,0.02712,24.869
0.748625,-0.010014,24.241
0.748646,-0.0121,25.078
0.748667,0.012308,24.87
0.748688,0.018567,24.993
0.748708,0.033796,25.013
0.748729,0.043183,25.152
0.74875,0.069886,24.462
0.748771,0.114321,24.824
0.748792,0.121414,25.05
0.748812,0.10389,25.253
0.748833,0.039428,24.817
0.748854,-0.019193,24.726
0.748875,-0.035047,24.93
0.748896,-0.01961,24.987
0.748917,0.010639,24.431
0.748938,0.033378,24.372
0.748958,0.052362,25.268
0.748979,0.077188,25.273
0.749,0.110358,25.273
0.749021,0.125169,24.855
0.749042,0.109106,26.053
0.749062,0.04965,24.828
0.749083,-0.020653,25.612
0.749104,-0.055492,25.325
0.749125,-0.043392,25.095
0.749146,-0.022322,25.049
0.749167,-0.010014,25.257
0.749188,0.006258,25.128
0.749208,0.024408,24.901
0.749229,0.064462,25.354
0.74925,0.105142,24.983
0.749271,0.139981,24.816
0.749292,0.130802,25.305
0.749312,0.074476,24.675
0.749333,0.035673,24.986
0.749354,0.003964,25.443
0.749375,0.000209,24.981
0.749396,0.000626,25.214
0.749417,-0.006258,24.699
0.749438,-0.006884,24.715
0.749458,0.008136,24.984
0.749479,0.058621,25.43
0.7495,0.084698,25.064
0.749521,0.066548,24.658
0.749542,0.003338,24.816
0.749562,-0.053614,25.163
0.749583,-0.085532,25.111
0.749604,-0.086367,25.256
0.749625,-0.054657,24.781
0.749646,-0.035465,25.147
0.749667,-0.00605,25.342
0.749688,0.022322,24.774
0.749708,0.066966,25.251
0.749729,0.112026,24.876
0.74975,0.102639,24.885
0.749771,0.051319,24.964
0.749792,-0.025034,25.064
0.749812,-0.084072,25.268
0.749833,-0.095546,25.36
0.749854,-0.076145,25.544
0.749875,-0.056743,24.84
0.749896,-0.038385,25.217
0.749917,-0.019818,25.132
0.749938,0.007302,24.871
0.749958,0.034839,25.389
0.749979,0.045895,25.162
0.75,0.042975,24.882
0.750021,0.009179,25.114
0.750042,-0.023365,24.935
0.750062,-0.017524,24.616
0.750083,-0.008136,24.833
0.750104,-0.008762,24.799
0.750125,-0.006676,25.345
0.750146,-0.004381,25.244
0.750167,0.011474,25.019
0.750188,0.033378,25.323
0.750208,0.044435,24.907
0.750229,0.033587,25.348
0.75025,-0.001669,24.986
0.750271,-0.03609,25.278
0.750292,-0.052988,25.033
0.750312,-0.04819,25.33
0.750333,-0.044226,25.026
0.750354,-0.054657,24.819
0.750375,-0.066757,25.024
0.750396,-0.060081,25.351
0.750417,-0.011265,25.372
0.750438,0.041514,25.013
0.750458,0.059247,24.92
0.750479,0.034004,25.008
0.7505,-0.013143,25.11
0.750521,-0.050068,25.191
0.750542,-0.071555,24.941
0.750562,-0.04673,25.179
0.750583,-0.023365,25.063
0.750604,-0.030458,25.392
0.750625,-0.012726,24.945
0.750646,0.02107,24.76
0.750667,0.068009,25.226
0.750688,0.086158,24.627
0.750708,0.064462,25.485
0.750729,0.041097,25.424
0.75075,0.017315,24.704
0.750771,0.025868,25.044
0.750792,0.037968,24.884
0.750812,0.051945,25.259
0.750833,0.065088,24.708
0.750854,0.051945,24.917
0.750875,0.047773,25.333
0.750896,0.038594,24.755
0.750917,0.049859,24.865
0.750938,0.050694,25.051
0.750958,0.020236,24.827
0.750979,-0.015229,25.216
0.751,-0.053614,24.764
0.751021,-0.031084,25.056
0.751042,-0.004798,24.704
0.751062,-0.002086,25.282
0.751083,-0.01961,24.596
0.751104,-0.046521,25.391
0.751125,-0.018984,25.18
0.751146,0.018775,25.118
0.751167,0.045895,24.695
0.751188,0.030041,25.236
0.751208,-0.012934,24.867
0.751229,-0.025242,25.362
0.75125,-0.023365,25.374
0.751271,0.006676,25.068
0.751292,0.018775,25.352
0.751312,0.001878,24.888
0.751333,-0.014394,24.97
0.751354,-0.020653,25.221
0.751375,0.015646,25.069
0.751396,0.041097,24.835
0.751417,0.043183,25.121
0.751438,0.024408,25.521
0.751458,-0.006884,25.254
0.751479,-0.007093,25.487
0.7515,0.011474,25.065
0.751521,0.05278,25.013
0.751542,0.062167,24.966
0.751562,0.028372,24.365
0.751583,0.007302,24.596
0.751604,-0.004798,25.103
0.751625,0.00897,25.311
0.751646,0.017732,24.987
0.751667,-0.000417,25.046
0.751688,-0.028163,24.965
0.751708,-0.04068,25.028
0.751729,-0.009805,24.915
0.75175,0.01961,24.733
0.751771,0.037759,25.312
0.751792,0.023365,24.896
0.751812,-0.006258,25.532
0.751833,-0.008136,24.791
0.751854,-0.005841,24.804
0.751875,0.024199,25.081
0.751896,0.025451,25.137
0.751917,-0.000209,25.152
0.751938,0.005007,25.077
0.751958,0.000209,25.311
0.751979,0.024825,24.365
0.752,0.055492,25.041
0.752021,0.046313,25.006
0.752042,0.016481,25.298
0.752062,-0.01961,24.989
0.752083,-0.003338,25.071
0.752104,0.036508,24.496
0.752125,0.062376,25.141
0.752146,0.061959,25.555
0.752167,0.03317,25.341
0.752188,0.032127,25.204
0.752208,0.034839,25.493
0.752229,0.050694,25.1
0.75225,0.056118,25.145
0.752271,0.017315,24.929
0.752292,-0.019193,25.257
0.752312,-0.055492,24.738
0.752333,-0.035465,24.168
0.752354,-0.004172,24.293
0.752375,0.009596,24.939
0.752396,0.02107,24.468
0.752417,0.000834,25.588
0.752438,0.021905,25.238
0.752458,0.033796,25.193
0.752479,0.024617,25.438
0.7525,-0.006884,24.985
0.752521,-0.08741,24.694
0.752542,-0.115782,25.078
0.752562,-0.113695,25.11
0.752583,-0.075727,24.637
0.752604,-0.03171,24.401
0.752625,-0.011891,24.875
0.752646,0.010222,25.471
0.752667,0.002921,25.591
0.752688,0.027329,25.464
0.752708,0.052154,25.007
0.752729,0.040889,24.79
0.75275,0.001878,25.19
0.752771,-0.055909,25.177
0.752792,-0.070303,25.017
0.752812,-0.064462,25.05
0.752833,-0.030458,25.084
0.752854,0.016898,25.326
0.752875,0.030666,24.696
0.752896,0.04819,24.974
0.752917,0.043601,24.771
0.752938,0.037551,25.631
0.752958,0.025868,25.101
0.752979,-0.04214,24.67
0.753,-0.104099,24.59
0.753021,-0.162303,24.747
0.753042,-0.158339,25.347
0.753062,-0.107228,24.813
0.753083,-0.072598,24.444
0.753104,-0.021487,24.799
0.753125,-0.01502,24.906
0.753146,-0.003546,24.941
0.753167,0.012934,24.932
0.753188,0.007927,24.953
0.753208,-0.006884,24.393
0.753229,-0.066966,24.964
0.75325,-0.101387,25.127
0.753271,-0.116199,24.97
0.753292,-0.096172,25.395
0.753312,-0.052988,25.058
0.753333,-0.02107,24.116
0.753354,0.036925,24.956
0.753375,0.075102,25.08
0.753396,0.102847,24.748
0.753417,0.104934,24.486
0.753438,0.084906,25.016
0.753458,0.045478,25.014
0.753479,-0.039011,25.024
0.7535,-0.083863,24.474
0.753521,-0.077188,25.089
0.753542,-0.036508,25.42
0.753562,0.015855,24.716
0.753583,0.065922,25.179
0.753604,0.133305,24.673
0.753625,0.174611,24.779
0.753646,0.190466,24.875
0.753667,0.173151,24.64
0.753688,0.100344,24.817
0.753708,0.009179,24.957
0.753729,-0.071346,25.349
0.75375,-0.093251,25.351
0.753771,-0.070512,25.388
0.753792,-0.027329,25.432
0.753812,0.030666,25.402
0.753833,0.050902,25.13
0.753854,0.084072,24.591
0.753875,0.126212,24.77
0.753896,0.142902,25.167
0.753917,0.120997,25.142
0.753938,0.037968,25.341
0.753958,-0.037759,25.161
0.753979,-0.084698,25.133
0.754,-0.084906,25.164
0.754021,-0.051737,24.963
0.754042,-0.003755,24.794
0.754062,0.050694,25.65
0.754083,0.090956,24.869
0.754104,0.133097,25.025
0.754125,0.148117,25.006
0.754146,0.126212,25.133
0.754167,0.065088,24.495
0.754188,-0.00751,24.959
0.754208,-0.052154,24.509
0.754229,-0.058204,24.917
0.75425,-0.017941,24.913
0.754271,0.015855,25.261
0.754292,0.030458,25.087
0.754312,0.048607,25.457
0.754333,0.068843,24.597
0.754354,0.086367,25.147
0.754375,0.068843,24.805
0.754396,0.011265,24.894
0.754417,-0.07239,24.76
0.754438,-0.160842,24.896
0.754458,-0.179826,24.951
0.754479,-0.133305,25.185
0.7545,-0.066548,24.751
0.754521,0.006467,24.971
0.754542,0.057369,25.047
0.754562,0.100344,25.463
0.754583,0.109732,25.404
0.754604,0.087827,24.667
0.754625,0.044226,25.513
0.754646,-0.03317,24.944
0.754667,-0.114738,24.979
0.754688,-0.180244,25.263
0.754708,-0.179826,24.383
0.754729,-0.131428,24.738
0.75475,-0.067174,25.181
0.754771,0.008345,25.55
0.754792,0.068426,24.653
0.754812,0.125586,24.928
0.754833,0.159799,25.209
0.754854,0.162303,25.183
0.754875,0.128298,24.806
0.754896,0.050485,25.03
0.754917,-0.008553,24.693
0.754938,-0.036299,24.735
0.754958,-0.030875,25.184
0.754979,0.010639,25.351
0.755,0.040263,24.945
0.755021,0.070929,25.035
0.755042,0.103682,25.19
0.755062,0.131636,25.147
0.755083,0.152915,24.724
0.755104,0.116407,25.338
0.755125,0.03922,24.581
0.755146,-0.036508,24.72
0.755167,-0.076562,25.436
0.755188,-0.062167,24.902
0.755208,-0.008345,24.468
0.755229,0.060081,25.358
0.75525,0.116199,24.615
0.755271,0.156462,24.393
0.755292,0.18233,25.188
0.755312,0.180035,25.173
0.755333,0.139564,25.316
0.755354,0.065922,24.565
0.755375,-0.025451,24.847
0.755396,-0.090748,24.839
0.755417,-0.113278,24.956
0.755438,-0.096798,25.125
0.755458,-0.053823,24.754
0.755479,0.012934,24.912
0.7555,0.075936,25.041
0.755521,0.119119,24.57
0.755542,0.166266,25.172
0.755562,0.173359,25.328
0.755583,0.138938,25.3
0.755604,0.065505,25.283
0.755625,-0.00751,24.668
0.755646,-0.036716,25.372
0.755667,-0.039011,25.018
0.755688,-0.009596,25.447
0.755708,0.021905,25.482
0.755729,0.055074,24.797
0.75575,0.090956,24.877
0.755771,0.127881,25.103
0.755792,0.133931,24.724
0.755812,0.086784,24.596
0.755833,0.014603,24.69
0.755854,-0.068217,25.09
0.755875,-0.119954,24.75
0.755896,-0.122457,24.994
0.755917,-0.084489,25.457
0.755938,-0.04527,25.034
0.755958,-0.010014,24.664
0.755979,0.032753,25.075
0.756,0.070721,25.183
0.756021,0.103265,25.052
0.756042,0.100344,24.626
0.756062,0.059873,24.577
0.756083,-0.024825,24.998
0.756104,-0.110983,25.204
0.756125,-0.148534,25.328
0.756146,-0.144362,25.009
0.756167,-0.108897,24.75
0.756188,-0.083029,25.026
0.756208,-0.05278,24.503
0.756229,0.009388,25.026
0.75625,0.070929,24.683
0.756271,0.103056,25.099
0.756292,0.09638,24.786
0.756312,0.043601,24.614
0.756333,-0.016689,24.973
0.756354,-0.053614,24.981
0.756375,-0.057995,25.149
0.756396,-0.023991,25.03
0.756417,0.0,24.587
0.756438,0.014394,25.407
0.756458,0.03609,24.979
0.756479,0.059038,24.391
0.7565,0.087201,24.678
0.756521,0.086993,25.153
0.756542,0.05424,25.319
0.756562,0.002295,24.68
0.756583,-0.038802,24.564
0.756604,-0.036508,24.913
0.756625,-0.032544,25.083
0.756646,-0.020653,25.568
0.756667,-0.005007,25.206
0.756688,0.003546,25.164
0.756708,0.035465,24.422
0.756729,0.066548,24.879
0.75675,0.09638,24.82
0.756771,0.090122,24.938
0.756792,0.033796,25.248
0.756812,-0.025242,25.285
0.756833,-0.058412,24.66
0.756854,-0.042766,25.149
0.756875,-0.020653,25.164
0.756896,0.007719,25.387
0.756917,0.025034,24.542
0.756938,0.035465,24.753
0.756958,0.071764,24.995
0.756979,0.086367,25.01
0.757,0.103682,25.672
0.757021,0.095129,25.142
0.757042,0.055492,24.769
0.757062,0.035465,24.75
0.757083,0.030875,24.56
0.757104,0.041723,25.282
0.757125,0.028372,25.561
0.757146,0.001252,25.006
0.757167,-0.002921,24.862
0.757188,0.022113,25.085
0.757208,0.070929,25.671
0.757229,0.101387,24.579
0.75725,0.089913,24.954
0.757271,0.044852,25.069
0.757292,-0.011891,24.945
0.757312,-0.034213,24.756
0.757333,-0.034004,24.993
0.757354,-0.031918,25.028
0.757375,-0.031501,25.314
0.757396,-0.040889,25.236
0.757417,-0.022739,25.133
0.757438,0.019401,24.977
0.757458,0.056743,25.095
0.757479,0.050694,25.679
0.7575,-0.000834,24.523
0.757521,-0.05424,24.607
0.757542,-0.093668,24.744
0.757562,-0.085741,25.619
0.757583,-0.059664,25.087
0.757604,-0.037134,24.701
0.757625,-0.010431,24.201
0.757646,0.014394,25.039
0.757667,0.081777,24.76
0.757688,0.1477,25.039
0.757708,0.177323,24.938
0.757729,0.157087,25.382
0.75775,0.08741,25.153
0.757771,0.028163,25.077
0.757792,-0.015646,25.194
0.757812,-0.007093,25.229
0.757833,0.003129,24.798
0.757854,0.005215,25.081
0.757875,0.02858,25.017
0.757896,0.046938,24.69
0.757917,0.10389,24.874
0.757938,0.144153,24.707
0.757958,0.133305,25.427
0.757979,0.080734,24.639
0.758,0.014603,25.333
0.758021,-0.010431,25.495
0.758042,0.000834,25.082
0.758062,0.016689,24.658
0.758083,0.003546,24.825
0.758104,-0.002295,24.875
0.758125,0.025451,25.044
0.758146,0.066757,24.767
0.758167,0.10389,25.298
0.758188,0.118285,25.105
0.758208,0.09033,24.641
0.758229,0.028998,25.138
0.75825,-0.030875,24.899
0.758271,-0.03922,24.853
0.758292,-0.034839,24.912
0.758312,-0.058204,25.234
0.758333,-0.058621,24.661
0.758354,-0.048607,25.232
0.758375,0.009805,25.12
0.758396,0.088662,25.151
0.758417,0.130385,25.503
0.758438,0.129133,25.141
0.758458,0.049233,25.611
0.758479,-0.037759,24.786
0.7585,-0.101596,24.958
0.758521,-0.119954,24.703
0.758542,-0.102013,24.911
0.758562,-0.092834,25.088
0.758583,-0.078022,25.39
0.758604,-0.062585,25.539
0.758625,-0.011474,25.126
0.758646,0.028163,25.296
0.758667,0.024408,24.722
0.758688,-0.018984,25.162
0.758708,-0.110566,24.922
0.758729,-0.152081,24.981
0.75875,-0.152289,24.976
0.758771,-0.120997,25.152
0.758792,-0.071346,25.078
0.758812,-0.081151,24.876
0.758833,-0.090539,24.717
0.758854,-0.098258,25.202
0.758875,-0.063419,24.882
0.758896,-0.02107,24.681
0.758917,-0.06175,25.178
0.758938,-0.087201,24.804
0.758958,-0.129133,25.353
0.758979,-0.150412,24.786
0.759,-0.125169,24.967
0.759021,-0.12204,24.886
0.759042,-0.101178,24.594
0.759062,-0.110983,24.748
0.759083,-0.097006,24.451
0.759104,-0.040889,24.518
0.759125,0.005841,25.068
0.759146,0.042349,24.848
0.759167,0.012308,24.869
0.759188,-0.037134,24.586
0.759208,-0.081569,24.729
0.759229,-0.10097,25.277
0.75925,-0.082612,25.161
0.759271,-0.080734,25.086
0.759292,-0.089913,24.545
0.759312,-0.084906,24.512
0.759333,-0.063628,24.986
0.759354,-0.02107,25.067
0.759375,0.007719,24.777
0.759396,-0.001252,24.879
0.759417,-0.025868,24.966
0.759438,-0.059247,25.506
0.759458,-0.051319,24.712
0.759479,-0.030041,25.014
0.7595,-0.020444,24.576
0.759521,-0.009805,25.477
0.759542,-0.013143,24.318
0.759562,0.005841,24.743
0.759583,0.036508,24.284
0.759604,0.073433,24.859
0.759625,0.092208,24.57
0.759646,0.065922,25.075
0.759667,0.027954,24.632
0.759688,0.00605,24.793
0.759708,0.023782,24.44
0.759729,0.053197,24.63
0.75975,0.062793,25.127
0.759771,0.042349,24.893
0.759792,0.018358,24.903
0.759812,0.042975,25.235
0.759833,0.091374,24.942
0.759854,0.128924,25.216
0.759875,0.129967,24.949
0.759896,0.097423,25.716
0.759917,0.076353,24.929
0.759938,0.059247,25.278
0.759958,0.036508,25.145
0.759979,0.025451,25.194
0.76,-0.003964,24.82
0.760021,-0.028998,25.321
0.760042,0.002503,24.941
0.760062,0.051319,24.743
0.760083,0.104516,25.146
0.760104,0.132888,24.937
0.760125,0.104308,25.2
0.760146,0.069678,24.747
0.760167,0.047564,25.373
0.760188,0.057161,25.184
0.760208,0.085741,24.839
0.760229,0.080526,24.284
0.76025,0.061542,24.781
0.760271,0.055492,25.203
0.760292,0.073641,25.099
0.760312,0.112652,25.756
0.760333,0.139146,24.717
0.760354,0.133097,25.117
0.760375,0.105142,24.706
0.760396,0.079274,25.132
0.760417,0.069052,25.506
0.760438,0.071972,24.735
0.760458,0.064879,24.891
0.760479,0.040471,24.359
0.7605,0.02566,24.733
0.760521,0.03171,24.733
0.760542,0.064879,25.558
0.760562,0.105977,24.972
0.760583,0.107646,24.244
0.760604,0.088662,24.85
0.760625,0.071972,24.779
0.760646,0.064879,25.907
0.760667,0.069678,24.917
0.760688,0.058204,24.726
0.760708,0.02712,24.843
0.760729,-0.009388,24.906
0.76075,-0.029415,24.662
0.760771,-0.010222,25.322
0.760792,0.037968,24.83
0.760812,0.074893,25.093
0.760833,0.082403,25.201
0.760854,0.066548,24.503
0.760875,0.046104,24.592
0.760896,0.041514,24.907
0.760917,0.039846,25.048
0.760938,0.018567,24.908
0.760958,-0.017315,25.056
0.760979,-0.035465,25.483
0.761,-0.025242,25.373
0.761021,0.010848,24.917
0.761042,0.058412,25.083
0.761062,0.086784,24.896
0.761083,0.077814,24.792
0.761104,0.053406,25.158
0.761125,0.039011,25.231
0.761146,0.038385,25.101
0.761167,0.038802,25.046
0.761188,0.010014,25.508
0.761208,-0.018775,25.095
0.761229,-0.023365,24.682
0.76125,-0.02858,25.198
0.761271,-0.010639,25.1
0.761292,0.007093,24.688
0.761312,0.003129,25.261
0.761333,0.009179,25.256
0.761354,0.025451,25.035
0.761375,0.048399,25.101
0.761396,0.046938,25.388
0.761417,0.010431,24.933
0.761438,-0.051528,25.167
0.761458,-0.111401,25.261
0.761479,-0.144153,25.364
0.7615,-0.136852,25.031
0.761521,-0.099927,24.542
0.761542,-0.064879,25.051
0.761562,-0.03922,24.887
0.761583,-0.028372,24.953
0.761604,-0.016481,24.754
0.761625,-0.011474,24.823
0.761646,-0.02858,24.828
0.761667,-0.065922,25.512
0.761688,-0.112235,25.32
0.761708,-0.123918,24.736
0.761729,-0.08887,25.592
0.76175,-0.057369,24.539
0.761771,-0.035256,25.017
0.761792,-0.02107,24.969
0.761812,-0.013977,25.078
0.761833,0.009805,25.501
0.761854,0.03317,25.187
0.761875,0.040054,24.702
0.761896,0.000834,24.972
0.761917,-0.059873,24.794
0.761938,-0.097006,25.11
0.761958,-0.108271,24.94
0.761979,-0.083029,25.183
0.762,-0.052988,24.547
0.762021,-0.021696,25.162
0.762042,0.008345,24.527
0.762062,0.033378,25.415
0.762083,0.075519,24.582
0.762104,0.096589,25.05
0.762125,0.077605,25.358
0.762146,0.024617,25.032
0.762167,-0.041723,25.01
0.762188,-0.073641,24.609
0.762208,-0.052154,24.778
0.762229,0.007093,24.709
0.76225,0.066548,24.963
0.762271,0.097632,24.622
0.762292,0.136852,24.829
0.762312,0.169396,25.027
0.762333,0.164598,24.892
0.762354,0.146657,24.613
0.762375,0.09492,24.792
0.762396,0.036508,25.007
0.762417,-0.0121,25.344
0.762438,-0.019818,25.096
0.762458,0.026703,25.186
0.762479,0.073641,25.043
0.7625,0.114113,24.989
0.762521,0.137478,24.938
0.762542,0.158548,24.76
0.762562,0.160217,24.996
0.762583,0.124335,25.561
0.762604,0.072598,24.738
0.762625,0.0,25.575
0.762646,-0.043809,24.841
0.762667,-0.04673,25.152
0.762688,-0.013977,24.938
0.762708,0.059455,25.55
0.762729,0.112652,25.418
0.76275,0.142484,25.37
0.762771,0.164806,24.973
0.762792,0.18087,24.517
0.762812,0.186919,24.635
0.762833,0.151246,25.486
0.762854,0.075936,25.405
0.762875,-0.010431,24.64
0.762896,-0.065088,25.123
0.762917,-0.069469,25.491
0.762938,-0.049233,24.99
0.762958,-0.002712,24.361
0.762979,0.047356,24.8
0.763,0.073641,24.896
0.763021,0.102013,24.824
0.763042,0.110358,24.781
0.763062,0.083863,24.736
0.763083,0.031084,25.322
0.763104,-0.038802,24.931
0.763125,-0.082612,24.656
0.763146,-0.081986,25.023
0.763167,-0.034839,24.962
0.763188,0.026703,25.152
0.763208,0.067174,24.979
0.763229,0.092417,25.019
0.76325,0.113695,25.55
0.763271,0.126421,25.199
0.763292,0.110566,24.883
0.763312,0.065714,25.605
0.763333,-0.003964,24.805
0.763354,-0.082403,25.541
0.763375,-0.12204,24.579
0.763396,-0.108897,24.687
0.763417,-0.066757,25.332
0.763438,-0.011891,24.84
0.763458,0.038594,24.907
0.763479,0.083446,24.646
0.7635,0.104308,25.039
0.763521,0.079691,25.046
0.763542,0.025451,24.968
0.763562,-0.0557,25.194
0.763583,-0.137269,25.071
0.763604,-0.179409,25.18
0.763625,-0.171065,24.89
0.763646,-0.122666,25.039
0.763667,-0.063002,24.772
0.763688,-0.027954,24.976
0.763708,-0.008553,25.215
0.763729,0.01502,24.853
0.76375,0.038802,24.977
0.763771,0.039846,24.937
0.763792,-0.003964,24.125
0.763812,-0.064462,25.019
0.763833,-0.113278,24.739
0.763854,-0.120788,24.706
0.763875,-0.077188,24.584
0.763896,-0.007719,25.073
0.763917,0.055909,25.214
0.763938,0.090956,24.945
0.763958,0.118911,25.695
0.763979,0.138938,24.866
0.764,0.119119,25.151
0.764021,0.067591,24.92
0.764042,-0.002295,24.815
0.764062,-0.078231,25.003
0.764083,-0.124126,24.738
0.764104,-0.120997,24.829
0.764125,-0.073641,24.937
0.764146,-0.013351,24.05
0.764167,0.038385,24.706
0.764188,0.078231,24.86
0.764208,0.099927,24.735
0.764229,0.113278,25.001
0.76425,0.108063,25.485
0.764271,0.051319,25.222
0.764292,-0.030041,25.385
0.764312,-0.097841,24.549
0.764333,-0.115364,25.098
0.764354,-0.092625,25.304
0.764375,-0.076353,25.315
0.764396,-0.044435,25.042
0.764417,-0.013351,25.046
0.764438,0.030875,24.734
0.764458,0.083029,24.913
0.764479,0.103682,24.85
0.7645,0.084281,25.305
0.764521,0.006467,24.887
0.764542,-0.070303,24.74
0.764562,-0.106185,24.712
0.764583,-0.09492,24.725
0.764604,-0.057369,24.339
0.764625,-0.018984,24.631
0.764646,0.020653,24.683
0.764667,0.043183,25.204
0.764688,0.061542,25.147
0.764708,0.067591,25.345
0.764729,0.049233,25.068
0.76475,0.00751,24.906
0.764771,-0.038594,25.29
0.764792,-0.053614,25.336
0.764812,-0.053197,25.424
0.764833,-0.022948,25.042
0.764854,0.019401,24.81
0.764875,0.034422,25.348
0.764896,0.043183,25.271
0.764917,0.063628,25.109
0.764938,0.091165,24.962
0.764958,0.098884,24.611
0.764979,0.073433,25.134
0.765,-0.001252,25.058
0.765021,-0.075727,25.388
0.765042,-0.108689,25.061
0.765062,-0.104934,24.749
0.765083,-0.07239,24.981
0.765104,-0.047147,25.032
0.765125,-0.020653,24.766
0.765146,0.013977,25.396
0.765167,0.049859,24.98
0.765188,0.083655,24.955
0.765208,0.086993,25.16
0.765229,0.045478,24.868
0.76525,-0.007093,24.984
0.765271,-0.045061,24.751
0.765292,-0.045895,24.741
0.765312,-0.026286,25.214
0.765333,-0.020236,24.882
0.765354,-0.007719,25.472
0.765375,0.007719,24.984
